Gene_ID	tumor_1	tumor_2	tumor_3	tumor_4	tumor_5	tumor_6	tumor_7
11945	2	0	5	12	0	2	1
11946	36855	56866	30164	20945	31027	54045	51274
11947	42903	60653	35384	30958	40275	90425	50355
11949	8427	13076	8191	7566	6999	10554	11279
11950	7185	11108	7523	6014	6478	11465	9123
11951	1495	1997	1143	1345	1412	1486	1945
11957	1677	4026	2603	1940	2843	2518	2865
11958	2024	2316	2077	1432	1817	2522	2747
11964	8739	6274	8441	6456	6920	6857	9147
11966	9658	7692	7108	5587	5601	8012	7373
11972	5899	6122	4308	3679	3974	5133	4668
11973	5847	6651	6468	3623	4049	5277	5800
11974	2893	3563	2177	2116	3668	3020	2389
11975	6079	5295	3524	2794	3527	6719	3364
11977	4865	5641	3972	4468	4391	6226	5013
11979	81	401	145	112	162	132	379
11980	5557	3490	3198	2099	3449	4649	3740
11981	6254	3712	3335	3142	4197	9662	3854
11982	340	338	39	384	598	658	182
11983	5159	6140	4059	3889	3955	5236	4700
11984	107	126	34	49	60	90	80
11987	6603	10186	7493	4003	7894	7552	11275
11988	1340	961	543	1271	866	1105	905
11989	123	12	598	28	163	644	218
11990	5146	5348	4332	4788	5076	5264	4087
11991	6786	6479	5869	4537	7887	8429	7947
11992	571	509	423	596	527	623	300
11993	2881	2062	2462	2324	2319	2095	2850
11994	85	604	173	372	1039	71	624
11997	2	0	0	6	0	5	4
11998	0	0	0	0	0	0	0
12000	29	23	15	5	6	20	5
12005	4377	4576	2971	2987	4935	5901	4696
12006	1552	1185	642	938	1053	841	677
12007	0	0	0	0	0	1	0
12009	675	1584	1154	948	1668	785	1534
12010	57194	23904	10909	17091	26993	67844	10455
12012	10	10	15	9	13	24	17
12013	5217	5012	3608	3547	3527	3911	2892
12014	2396	1759	1634	1561	1512	2394	1223
12015	612	390	449	582	554	571	460
12017	4618	6957	4547	3734	4172	6882	5617
12018	2776	2081	1177	1432	1754	3819	1944
12020	1	0	12	25	110	42	9
12021	1819	2070	1307	1405	2605	3212	2743
12022	0	0	0	2	1	0	0
12023	2	0	1	11	9	21	1
12028	1582	1064	1355	1190	1496	1073	1295
12029	880	1273	242	600	731	1036	1499
12032	835	1703	1997	2050	4763	4952	2919
12033	1375	1602	1251	1038	1158	1384	1098
12034	9027	12559	9763	7840	9931	8385	14585
12035	9568	10854	10364	5837	6569	9641	9072
12036	645	252	210	330	296	610	322
12038	59	3941	599	443	573	208	4508
12039	1979	1592	2285	2066	2217	1998	1597
12040	687	1328	881	812	823	1123	1333
12041	2662	1464	1754	2119	2316	2255	2130
12042	2502	2479	1486	1518	1618	2658	2253
12043	1707	626	810	788	1210	1865	997
12044	224	49	19	104	87	139	41
12045	1472	158	423	474	285	292	204
12046	5	0	0	0	3	2	0
12047	287	15	32	160	142	216	83
12048	4464	3940	3974	2471	3220	3760	2911
12049	0	2	1	1	1	7	4
12050	1685	1544	2059	1022	1363	1949	1813
12051	258	17	35	125	83	125	50
12053	587	125	203	297	333	622	329
12054	941	1186	653	742	1002	829	1024
12055	543	510	550	454	634	505	736
12057	8	23	13	38	54	62	18
12061	117	72	25	64	22	87	86
12062	425	89	196	63	55	216	209
12064	230	2	159	67	40	10	73
12068	1404	1446	1299	1059	1264	1381	1638
12069	3868	2174	3093	2616	1438	2498	3232
12070	5006	4785	3265	3752	2967	5330	6647
12075	18	25	6	10	16	57	21
12091	1113	1504	773	883	1247	1502	1739
12095	0	2	0	1	0	0	4
12096	1	3	1	1	6	6	2
12097	0	4	0	0	2	0	1
12111	39727	2998	6368	15853	6736	7822	5618
12116	9	0	2	0	1	3	0
12121	6461	5672	10172	3967	6561	20563	4318
12122	2166	2092	1636	707	1201	1527	1739
12123	237	2612	2838	2400	3488	2333	8219
12124	93	77	7	30	12	51	78
12125	1995	3574	1547	2465	2887	3084	2745
12140	78	163	418	664	1707	301	261
12142	834	105	262	427	250	356	213
12143	5	5	0	1	5	1	1
12144	2562	2066	2315	2633	3166	2396	2704
12145	2	2	14	9	17	5	1
12151	11985	13913	9223	9503	11625	11315	7416
12153	6917	4136	4066	3709	2792	3180	3303
12154	0	1	0	0	1	0	1
12155	5	4	9	8	24	5	6
12156	174	30	35	67	54	94	9
12159	84	78	26	66	74	83	36
12160	2764	4127	4749	2132	3235	493	1244
12161	54	13	6	24	7	41	8
12162	2	27	424	201	201	11402	7631
12163	1	6	1	2	2	36	1
12164	12	32	34	39	18	138	98
12165	1	0	0	0	1	2	4
12166	7496	11305	13088	6248	9007	15750	19587
12167	510	708	457	138	267	823	537
12168	21995	20431	22673	12483	20327	28252	19140
12169	8	6	12	6	19	20	10
12173	16	50	34	0	61	596	6
12175	5555	6207	4382	4762	5231	6905	6018
12176	4490	4698	3060	2987	960	4016	7720
12177	6541	13417	11584	5582	5982	7658	17994
12180	31	47	5	17	8	699	92
12181	2675	4097	2748	1659	2581	2516	2669
12182	266	12	28	36	25	1132	23
12183	1824	1769	1636	1711	2088	1547	2427
12189	3528	5277	4035	3992	5541	4312	5075
12190	2956	8647	2892	3004	4988	4410	4772
12192	5984	5655	4839	3590	4568	8543	7867
12193	3498	1229	923	1681	1590	3015	1368
12209	0	1	1	1	0	0	0
12211	44736	39985	29777	29817	49860	56911	33325
12212	876	1313	1174	1314	1284	2129	873
12215	16271	20532	12318	11045	9843	11342	17368
12217	7067	3872	4476	3297	6182	1954	2240
12223	8	2	2	3	7	10	1
12224	55	55	23	24	27	50	32
12226	7457	4962	5702	4835	6037	5904	5051
12227	1681	7007	4532	6087	4597	6447	8054
12228	0	0	0	0	0	0	0
12229	751	43	158	174	111	302	46
12231	2	7	36	184	13	2	15
12234	753	912	1517	835	1525	1533	1426
12235	4728	8072	4191	3782	5696	8199	10145
12236	5292	10233	6232	5443	7894	9006	10930
12237	5947	5143	5452	5025	6485	6286	6973
12238	1931	2931	1940	1891	1789	2329	1505
12257	1866	471	280	603	459	1154	285
12258	12489	1957	1670	3743	2459	10162	800
12259	31242	2620	5994	6973	6771	12199	2255
12260	20071	1655	4421	4509	4383	6626	1437
12261	1979	3913	2590	2086	2735	2390	3676
12262	24171	2036	4665	5485	4967	8556	1859
12263	1707	82	52	854	509	2040	61
12265	1176	95	33	261	874	2431	76
12266	4140	114	145	2963	1256	28382	193
12267	7974	649	1899	2038	1303	1969	709
12268	6680	2165	1200	4720	7650	16206	378
12269	0	0	0	0	0	0	0
12270	0	0	0	0	2	0	0
12273	2171	90	395	549	75	415	149
12274	486	0	1	20	11	1012	14
12279	0	0	0	0	0	0	0
12282	8278	13510	8315	7364	7843	11768	10516
12283	12323	11306	9312	5815	8501	11876	10037
12286	3271	1077	1660	683	1613	1239	1092
12287	3693	2999	4538	2326	3798	817	1766
12288	4354	2350	3951	2034	2413	821	332
12289	2712	1021	1601	868	1730	823	1798
12290	8294	4232	5572	165	1408	1910	180
12291	1802	283	525	268	310	200	38
12292	105	201	56	52	40	4386	259
12293	13890	10399	22500	5825	16604	12070	19123
12294	97	38	82	10	129	11	14
12295	367	345	336	281	265	433	174
12296	3	58	17	9	13	12	8
12297	1321	1253	1339	1325	1424	568	902
12298	788	346	815	217	562	201	157
12299	11	38	1	9	2	463	27
12300	1101	1196	1501	354	1910	236	903
12301	5012	10025	6348	3522	5008	8296	6600
12304	8164	9513	9257	7460	8266	8380	11433
12305	2774	5925	3868	4575	7659	4397	6837
12306	9575	3671	2036	3408	1568	5428	2397
12307	14	19	10	3	158	2	7
12308	898	645	850	72	110	356	350
12309	2	0	1	0	1	1	0
12310	12	9	2	2	0	49	72
12311	0	0	2	2	0	2	0
12313	58681	38839	27096	20228	21144	46289	43170
12314	33041	33795	18974	16062	30975	45938	29185
12315	17813	12646	21200	11544	15055	13353	12131
12316	8713	15028	10367	8318	16919	21963	16104
12317	27546	28626	21696	20218	18757	32778	24338
12319	1	3	1	112	149	57	6
12321	28506	22805	21800	19617	19536	24317	28035
12322	21	23	10	2	5	433	25
12323	1559	928	527	644	1019	1705	2079
12325	2876	2482	3470	1675	2319	3554	3733
12326	13098	4035	4083	1180	2710	8065	2281
12328	737	750	526	606	687	763	558
12330	28732	42760	28374	21670	26309	34069	30565
12331	14524	9478	6724	7704	6947	14177	8332
12332	3429	641	732	1138	646	1726	818
12333	1375	1159	1894	943	1827	1564	694
12334	6177	6541	2815	6017	3499	8740	4195
12335	17	4	19	12	58	313	29
12336	6259	3566	3801	3467	3764	3774	3815
12337	939	414	821	526	574	733	981
12338	100	120	129	310	104	540	36
12339	3649	4244	5055	2561	3137	3898	5339
12340	2932	3447	3323	2642	3007	5253	2979
12343	17130	10611	11607	8786	11003	11256	12760
12344	0	0	0	0	0	0	0
12345	6070	4469	3720	4146	3765	7053	4710
12346	0	6	1	0	4	17	27
12348	149	92	95	50	36	18	57
12349	345	598	300	195	280	734	1893
12350	186	7954	164	1471	2025	12792	6214
12351	59	29	0	9	107	2282	94
12352	0	1	4	2	5	4	4
12353	1	2	4	5	2	1	4
12354	223	143	53	21	27	41	35
12355	1	5	1	0	3	1	1
12359	5132	8806	4666	3861	5247	6552	6489
12361	7077	7496	9510	5408	7095	5696	6912
12362	1263	201	138	277	265	948	93
12363	476	71	80	174	192	434	63
12364	1012	622	287	374	693	1152	114
12365	1	0	0	0	0	1	0
12366	5539	5847	5172	5622	5692	4611	7838
12367	6834	13703	6486	5458	6359	8982	6798
12368	306	475	160	279	231	483	258
12369	899	609	423	445	894	1372	635
12370	2283	886	697	849	794	1622	574
12371	1351	1550	1076	878	986	1743	1035
12372	8	42	21	50	23	2652	34
12373	28	99	17	20	31	1022	145
12374	1	0	0	1	0	64	1
12380	2522	1014	432	927	624	1860	621
12385	7215	10311	4773	5346	6611	11928	7453
12386	5044	1677	6709	3497	5515	76	3284
12387	41470	61263	47002	40103	49176	77109	117720
12388	14661	14636	10073	9461	10382	13864	13745
12389	11776	2709	2017	2540	2297	5639	1354
12390	2356	895	808	998	1195	1088	407
12391	2	183	20	51	57	605	191
12393	450	84	128	344	540	750	1361
12394	4535	1141	887	2034	966	1507	776
12395	210	299	88	96	53	1208	60
12396	6160	9942	8207	7484	8686	8149	9189
12398	2334	4017	2204	4755	6638	2659	6623
12399	269	40	142	180	260	555	178
12400	9823	11701	12626	8504	13866	17225	18307
12401	0	0	0	0	1	0	0
12402	4889	3821	3226	3706	4104	4827	5331
12404	4471	2649	3335	1428	1929	1894	2237
12405	0	0	0	4	4	0	1
12406	18811	10661	7285	6091	4759	10166	11444
12408	663	2415	955	932	957	993	1387
12409	1828	44	343	502	20	1473	83
12411	66	124	172	62	198	270	33
12412	2009	3685	3151	2372	2173	2446	4477
12416	1449	3214	1854	2295	2567	2131	2912
12417	2101	1896	2810	2005	2742	1492	3131
12418	1278	916	1131	975	768	800	1424
12419	23153	41014	35464	21170	42164	55528	48214
12421	7291	5875	5628	5002	5445	7467	4289
12424	47	9	2	15	17	100	38
12425	0	0	0	2	4	2	0
12426	0	0	0	1	0	0	0
12427	15	173	186	46	180	120	337
12428	12398	17094	13201	10338	16988	22742	26869
12442	1753	2441	3412	2660	4227	3850	8046
12443	26529	12004	19782	18354	42070	133233	32469
12444	39248	25304	16528	30072	25113	6638	29356
12445	1282	2459	620	1236	2014	8923	12276
12447	937	695	723	505	949	1245	1863
12448	755	1306	692	710	760	1059	1216
12449	3435	3739	1712	2398	4360	4853	3777
12450	6775	4226	3757	3030	2980	6711	2654
12452	4618	5114	3870	4337	4997	3007	5461
12453	19411	18937	13805	8545	13249	15103	11702
12454	2155	2093	1241	1838	1682	2633	3458
12455	2072	2842	2011	1630	1891	2164	1966
12457	1217	1421	1048	1046	1113	1376	1203
12458	7	0	0	12	22	3	0
12460	375	294	445	549	469	470	448
12461	17596	29823	20020	15337	21028	29696	22648
12462	15751	31640	17347	13980	16909	23882	22815
12464	11423	21250	11770	8799	9680	11316	14060
12465	17373	32665	19057	16861	17848	23890	22673
12466	19881	48013	22197	12950	20924	23454	26114
12467	19	15	17	14	11	7	20
12468	20189	24623	19515	17091	18105	18313	27056
12469	8199	26115	13980	11112	13417	13010	17536
12475	1615	138	475	487	202	228	539
12476	2270	2322	1145	1428	1461	9461	1304
12477	6	2	0	1	5	2	0
12478	5	4	0	1	7	2	2
12479	619	1302	552	1005	826	1067	834
12480	4	14	8	10	3	29	84
12481	71	43	0	39	59	103	3
12482	19	1	2	1	7	12	3
12483	675	96	268	232	341	38	43
12484	11142	19138	12009	14267	15729	4719	12208
12487	119	25	42	35	36	65	8
12488	7365	8239	4911	4780	8317	10455	6532
12489	1079	64	148	255	286	320	84
12490	4309	2346	805	2857	1867	6890	2411
12491	7730	568	666	2262	1140	5919	376
12492	6549	2385	3103	2624	3115	5528	2118
12493	225	23	49	99	84	141	28
12494	1807	466	687	819	600	935	423
12495	3625	591	1106	1343	1704	2590	512
12496	106	157	66	153	117	162	22
12497	759	1114	836	692	796	1192	979
12499	1839	1842	1377	1052	1163	1724	2536
12500	59	7	1	16	35	49	2
12501	63	10	0	10	61	65	1
12502	127	18	4	46	65	64	5
12503	95	7	7	32	61	87	15
12504	603	210	157	215	572	261	132
12505	6091	3807	1803	2427	1950	3861	1781
12506	1771	129	306	444	320	647	147
12507	56	38	15	13	80	88	4
12508	6525	576	2211	1811	1139	2336	736
12509	543	57	112	235	152	142	33
12511	111	24	6	17	103	149	1
12512	2902	6503	3695	4137	3045	4832	3097
12514	7123	1107	2069	1940	1322	2165	745
12515	72	35	4	19	61	146	9
12516	38	1	2	10	10	24	12
12517	3000	225	473	741	464	808	498
12518	17	1	2	11	4	11	2
12519	70	12	25	45	68	95	46
12520	11822	5525	8519	6626	8270	39590	5562
12521	1091	2583	207	393	564	2388	1357
12522	715	175	497	336	500	417	175
12523	4610	543	1239	1231	1047	1155	410
12524	809	134	207	262	298	640	110
12525	232	33	5	101	213	208	22
12526	75	25	0	21	99	58	1
12527	4735	7637	10639	5595	7510	3838	7002
12530	2288	3410	1745	1944	2384	2901	3073
12531	2522	4449	2760	2665	3812	6286	5095
12532	1259	1855	1186	966	1614	2789	2409
12534	5080	7132	4336	4222	6842	7110	8909
12537	1604	2852	1924	1961	2082	2701	2058
12539	3491	5873	3059	3300	3424	5564	6078
12540	29788	26033	18317	16507	17563	35244	20154
12544	1050	1307	1544	1910	2014	1824	2804
12545	1916	2669	1671	1754	2199	2202	3145
12549	4654	1808	2539	3553	6287	7636	7435
12550	84	15	5	73	143	180	30
12552	8593	732	1337	2919	2231	2773	1993
12554	1832	622	506	754	588	1723	1117
12555	34	2932	3	35	206	1527	1799
12556	0	0	0	1	2	1	0
12557	10	3	5	2	7	11	0
12558	4173	9423	4963	4211	7244	4331	6379
12560	611	0	323	110	46	7	68
12561	2064	1261	1364	2055	10398	1003	1094
12562	10067	1993	1722	4037	1922	4543	2491
12563	0	10	7	27	74	6	10
12564	2111	376	1145	289	1057	380	628
12565	4	6	1	1	0	33	0
12566	1272	2428	1703	1849	2514	4997	3135
12567	13384	18453	16634	15843	20219	26008	19758
12568	1312	1384	1257	666	1271	1683	1269
12569	6247	4682	6570	3499	4455	2660	3045
12570	24	60	57	69	30	8	20
12571	3523	2589	3971	41490	12024	2608	8431
12572	1956	2539	1415	1373	1642	2613	1609
12575	1137	549	462	430	831	2726	1995
12576	11037	8279	10109	6960	9490	6361	11017
12577	235	3882	483	1373	454	40	12
12578	1052	2014	1548	2614	2466	3819	2932
12579	520	337	593	606	850	754	267
12580	772	1370	575	832	1569	1972	2228
12581	1311	1069	1024	1003	1170	1218	1887
12583	128	48	240	233	344	590	141
12585	2051	1022	1265	1074	1377	1505	1020
12587	163	79	140	41	159	67	7
12589	1184	2151	1881	1111	1603	1698	1498
12590	1	1	0	1	0	0	1
12591	0	0	0	0	0	0	0
12592	0	0	0	0	0	0	0
12593	748	2155	853	943	1315	1632	1769
12606	2139	400	928	1102	934	1351	360
12607	7909	9500	4722	4207	6832	8979	5824
12608	755	856	335	403	276	865	549
12609	780	51	176	320	216	764	93
12611	4790	4045	5583	4021	4715	4627	3310
12613	4	3	4	5	5	0	1
12614	1050	8097	1926	1124	5109	2068	2482
12615	2479	3409	2547	1283	3385	5318	4402
12616	9370	9393	7801	8932	9769	8123	9128
12617	3099	3368	3069	2316	4032	3053	3466
12622	282	161	87	71	42	198	198
12623	1	0	0	1	1	0	1
12626	1737	1819	1380	1395	1426	2132	1696
12627	1	0	0	19	0	31	0
12628	2831	368	511	992	532	2317	387
12630	18	2	5	37	4	9	1
12631	26340	21004	31536	38111	31073	27788	29212
12632	7292	10127	5166	4648	6257	11512	11848
12633	4818	1836	1235	1837	2147	3101	1551
12638	6	3	2	2	2	1	1
12640	0	0	0	0	0	0	0
12642	744	166	124	308	135	902	105
12643	2	10	2	16	8	4	8
12647	0	0	0	5	0	0	0
12648	7864	8508	5968	5907	9840	10610	6182
12649	1637	2042	952	1188	1510	2016	2696
12651	223	246	140	77	163	185	210
12652	3101	1464	1239	806	676	270	806
12653	3407	7245	1292	586	910	387	231
12654	159	20	339	350	151	167	73
12655	40	7	6	138	20	69	48
12659	242	230	314	318	214	214	320
12660	992	1272	1315	1857	1388	1206	1490
12661	3136	522	1497	538	1801	1066	278
12662	2981	3282	2935	2546	2778	3954	2627
12663	1413	2936	2314	2079	1552	3664	2941
12667	700	1193	1931	1436	1056	445	1870
12669	182	4	7	35	25	12	5
12671	116	153	80	191	98	152	94
12672	80	407	383	42	109	157	83
12675	2342	2224	3753	2562	4423	3067	2352
12677	5	3	0	8	5	7	10
12683	7	21	4	1	22	12	1
12684	1	3	5	1	0	4	9
12686	0	0	0	0	183	1	0
12695	669	401	3744	1368	872	1788	507
12696	3546	2005	2932	2652	4220	1532	5948
12700	652	267	141	78	113	303	172
12702	3138	4617	2421	2167	2371	2973	3393
12703	205	122	62	84	195	653	172
12704	2202	2226	1945	2004	3411	2781	3247
12705	191	454	116	43	68	819	386
12709	17477	68981	27091	25532	30916	18436	84231
12715	1	20	0	5	0	27084	105
12716	279	177	385	59	66	33	40
12721	5385	840	1393	1820	1568	2383	991
12722	30	1	11	71	130	51	13
12723	127	41	87	121	125	156	24
12724	389	832	1412	1361	730	393	948
12725	6064	8231	6423	4133	4452	6108	6681
12727	8239	4273	7018	3102	5806	3644	2808
12728	1850	1996	1925	1551	1582	5004	2549
12729	4570	3127	4459	2968	3607	2624	2897
12733	0	1	0	0	0	71	6
12737	19	98	40	99	182	488	19
12738	170	526	405	1230	809	4295	2103
12739	27	563	77	3	2	9	1
12740	0	1	0	1	10	0	8
12741	709	396	69	209	780	359	358
12745	57	12	151	204	164	0	106
12747	3735	4464	3897	2658	3170	4288	4977
12748	1265	1817	1596	1091	1519	1487	1864
12750	1330	1950	1590	1386	1254	1395	1629
12751	3598	1710	2209	1836	1977	2259	1827
12752	932	456	413	464	605	538	640
12753	6149	8167	5369	5248	7561	9332	4794
12757	7033	7541	4791	4617	4208	7191	5755
12759	154	2407	445	511	777	2195	521
12763	552	11	169	231	103	1592	15
12764	2983	3287	3011	2409	2526	3235	2784
12765	6	0	21	23	6	33	48
12766	152	14	8	43	46	112	9
12767	4566	11554	6561	11805	9374	10616	14716
12768	2709	229	723	602	239	1647	404
12769	30	14	3	27	99	119	7
12770	8	0	1	2	1	0	1
12771	51	16	17	6	7	5	2
12772	2319	342	338	1174	892	3783	536
12773	2	1	0	2	9	2	0
12774	7095	351	826	1454	1214	2941	470
12775	56	20	7	68	53	92	15
12776	6	0	0	1	3	2	0
12777	48	188	234	138	120	96	72
12778	646	165	129	404	112	1393	99
12780	0	4	0	0	1	0	0
12785	24117	28082	26550	20611	26574	23400	38682
12788	0	0	0	0	0	0	0
12789	2	26	1	0	7	22	5
12790	0	0	1	0	5	2	1
12793	3249	4050	5407	2310	3148	4098	5985
12794	268	343	947	297	606	177	170
12795	1046	1638	1581	893	1292	1384	1302
12796	1	5	1	12	2	2	0
12797	438	127	60	115	35	342	138
12798	5372	1247	927	2511	1181	1881	1467
12799	1110	1174	377	1103	1595	1326	691
12801	10752	12752	6623	5585	11070	17954	7115
12802	305	19	59	71	81	165	79
12803	1	16	19	30	14	16	14
12804	261	551	414	160	154	139	90
12805	5261	856	2766	4198	5416	1255	575
12807	2004	1353	1058	1135	1290	1498	899
12808	8	0	0	62	87	105	5
12810	114	92	31	61	79	165	79
12812	1123	1899	957	961	908	1228	1634
12813	223	104	241	491	362	97	362
12814	6485	4998	2430	6224	4158	3173	5241
12815	40	92	61	665	342	81	21
12816	174238	1782	24009	24675	18581	2797	3254
12817	59	116	17	269	77	210	462
12818	6574	155	875	4908	1153	4964	561
12819	11537	1398	5298	5535	2069	4300	3834
12821	14	15	8	9	47	55	173
12822	8619	7799	5244	7290	5181	5918	13476
12823	83	237	13	57	173	48	22
12824	6	523	406	102	104	1250	108
12825	163418	7082	18873	68148	25093	96161	12556
12826	55034	20037	19582	30054	22499	31137	26922
12827	29459	7928	9573	16073	10702	14814	12002
12828	9	42	25	9	30	90	8
12829	16	62	111	130	120	126	51
12830	257	2074	317	562	789	3349	1154
12831	30991	4051	7270	10440	6030	9979	7234
12832	55548	6136	12606	16242	8740	7272	7002
12833	22177	4551	4943	5956	4766	5447	4100
12834	13050	2358	2811	4603	3283	4364	2953
12835	51563	5162	10735	14598	10478	19085	8826
12836	923	805	294	224	666	78	109
12837	29313	1126	7337	13322	5041	2052	2088
12839	166	192	163	168	104	2974	452
12840	189	536	268	236	318	1747	2466
12841	1663	10608	3348	2540	4420	11402	10069
12842	163864	7968	23284	51895	31227	32658	10727
12843	196976	5983	30564	58891	30827	38278	11584
12845	43	1	4	429	3	6	2
12846	2823	1517	1628	1535	1246	2088	2106
12847	21216	33499	19140	25911	20928	33010	23674
12848	8381	11955	10072	6585	7984	10792	11881
12850	571	664	615	481	736	956	839
12854	1	6	1	2	1	9	0
12856	443	600	637	591	574	741	863
12857	9201	14068	7606	8309	7980	12579	11096
12858	4221	5885	3774	3464	3655	4989	4886
12859	2242	3634	1854	1663	1941	3598	3077
12861	4958	5968	4717	3453	3848	4640	5871
12862	8	16	2	11	17	862	30
12864	2970	3970	2727	2888	2991	3993	3112
12865	54	175	69	18	20	277	237
12866	4274	7442	4093	4095	3876	5805	6843
12867	109	140	87	101	76	123	93
12868	3595	3564	3795	5636	4495	4807	4973
12869	0	89	1	6	8	1124	73
12870	2932	693	1137	1818	1280	1849	590
12873	0	0	1	1	4	215	1
12874	15108	10534	7683	8806	9615	15653	9636
12876	8858	9332	6416	6074	6480	5273	3949
12877	216	583	629	296	349	201	229
12879	17	3	10	8	4	24	1
12889	2276	1830	1463	469	1176	238	263
12890	2149	4128	5900	4512	11446	13556	9116
12891	11	112	89	28	22	14	3
12892	739	1645	845	706	906	682	1295
12894	4572	2591	2188	2031	1989	4093	5576
12895	4	5	2	4	3	21	4
12896	694	990	681	575	710	1171	695
12902	23	104	17	27	25	64	58
12903	152	122	6	173	41	177	134
12904	187	629	136	170	166	122	509
12905	426	384	230	199	317	270	366
12908	2459	2360	1400	1486	1776	2866	1879
12909	1295	2651	1126	832	922	1356	1360
12912	9001	11722	8915	5594	9923	10448	11082
12913	1914	1499	1306	1032	888	1730	944
12914	7674	5858	9376	10391	10371	9367	12796
12915	2129	1841	1445	1689	2936	3231	1778
12916	604	630	454	541	585	994	529
12918	0	1	10	1	3	4	1
12919	2	0	0	2	0	1	0
12921	189	27	120	12	13	40	8
12922	2	1	0	2	9	42	6
12925	2480	319	310	1002	526	2322	578
12927	6177	11629	6029	8124	11223	5455	7613
12928	11655	10758	8202	6857	9328	11126	10135
12929	3786	4048	5106	5391	5683	5639	6723
12931	795	80	269	806	324	71	443
12933	13719	18041	18032	11304	28117	5024	13155
12934	28561	29798	35637	21158	29269	24514	47841
12936	1	1	0	1	1	1	4
12937	14	104	5	21	4	42	29
12939	19	382	9	40	5	170	93
12941	36	144	2	13	8	32	18
12942	62	102	203	270	30	26	32
12943	161	139	21	36	21	40	381
12944	0	0	0	0	0	3	1
12945	0	1	0	0	0	0	1
12946	1599	1697	1027	834	957	2071	1598
12950	0	5	10	304	21	268	17
12951	0	1	0	0	1	0	1
12952	1258	1815	1729	1791	1639	1428	1690
12953	1395	1855	1924	1512	1478	1374	2002
12954	0	1	1	1	0	0	0
12955	453	1856	108	145	151	2690	897
12957	4	9	9	9	5	7	3
12958	0	0	0	0	0	2	0
12959	40	2	2	0	22	13	6
12960	6	8	2	1	3	10	1
12961	0	0	0	0	0	0	0
12962	8	0	0	2	0	7	7
12964	0	0	0	0	0	0	0
12965	0	0	0	0	0	0	0
12966	0	0	0	0	0	0	0
12967	0	0	0	0	0	0	0
12968	1	0	2	0	1	1	0
12969	1	0	0	0	0	0	0
12970	1	2	0	1	0	0	0
12971	152	514	256	216	371	184	715
12972	1200	2762	1232	860	1061	2061	2605
12974	9216	11989	9346	7141	9831	17893	10176
12977	6649	1226	1279	1410	1748	4118	1052
12978	25356	1219	3393	4437	4337	7111	1300
12981	5	0	1	0	3	1	0
12982	933	108	172	473	439	591	122
12983	2678	216	505	1054	1014	1576	511
12984	980	83	235	372	490	718	197
12985	1	3	7	4	1	0	7
12986	1018	74	216	374	420	421	258
12988	3779	3131	2212	2468	2644	3171	3411
12990	0	0	0	0	0	0	0
12991	0	0	0	0	0	0	0
12992	0	0	0	0	0	0	0
12993	0	0	0	0	0	0	0
12994	0	0	0	0	0	0	0
12995	6310	10033	7319	5461	6938	8173	7996
13000	1339	2063	1254	1217	1184	2216	1901
13001	5001	6639	4232	3659	5946	8845	5483
13002	12228	11407	10476	7205	8307	10664	11852
13003	7446	2958	5230	8162	7505	9278	4287
13004	4049	4382	4801	5463	8021	113	3660
13006	5089	6255	9630	4649	9846	6210	8155
13007	8053	7651	9532	16202	11577	9485	8097
13008	2212	1339	908	1070	902	2996	1349
13009	2	3	2	1	3	398	107
13010	12878	10983	9888	6663	6152	11190	6121
13011	81	34	26	50	157	42	2
13012	0	0	0	0	0	0	0
13013	0	0	0	0	0	0	0
13014	1837	1195	959	1154	727	1293	879
13016	11898	13419	11405	6684	13478	17395	16101
13017	4994	3966	5348	3973	5076	3367	4479
13018	7886	9190	7793	7308	9279	9502	10418
13019	23	20	58	14	18	22	36
13024	4190	1233	1074	1675	915	1225	838
13025	1744	164	296	310	236	255	113
13026	3463	2475	3584	3083	3517	2787	3423
13030	86504	19545	30437	28398	23626	39249	16423
13032	22480	3165	4985	5170	4135	10198	2518
13033	65876	17191	32931	29106	30221	74730	10797
13034	428	38	143	217	500	332	65
13035	20	0	5	9	0	2	0
13036	6424	752	1490	2178	1981	3012	670
13038	2037	230	338	427	569	646	232
13039	15484	4586	4355	5459	2706	6457	2704
13040	28248	2531	5052	7794	8000	12341	2151
13041	143	11	16	72	80	108	5
13043	6453	5528	6737	5592	6806	45465	5002
13046	13445	23156	17037	16368	19639	19466	22004
13047	12009	16842	13184	9844	12491	9870	13721
13048	749	289	276	891	1143	378	689
13051	14237	1056	2993	2313	3208	2040	897
13052	2016	4655	3811	1665	1756	1457	1956
13056	308	453	96	120	69	213	53
13057	3755	446	973	1072	1005	1624	1143
13058	11205	1159	2061	3582	4514	7471	1244
13063	420	418	477	308	436	439	308
13067	0	0	303	0	70	0	0
13070	214	949	281	566	1103	659	749
13072	0	0	0	0	0	0	0
13074	0	0	0	1	4	1	0
13075	15	1	0	0	0	1	1
13076	0	2	0	1	9	4	2
13077	0	0	0	0	0	0	0
13078	13604	250	314	2317	601	2656	243
13079	0	0	0	0	0	3	0
13081	1	3	7	561	17	13	1
13082	2	1	0	44	25	1	0
13085	0	0	0	0	0	0	0
13086	0	0	0	1	0	1	0
13087	0	0	0	0	0	0	0
13088	0	0	0	0	1	0	1
13089	0	0	0	0	0	0	0
13090	0	0	0	0	6	0	0
13094	0	0	0	0	0	0	0
13095	0	0	0	0	0	0	0
