"","Mean","SD","Range","pANOVA","Mean_Breast","Mean_CNS","Mean_Colon","Mean_Blood","Mean_Skin","Mean_Lung","Mean_Ovary","Mean_Prostate","Mean_Kidney"
"80381_CD276",7.58766666666667,0.748119374745806,3.52,3.50560002632088e-07,7.498,8.11,7.13142857142857,6.18833333333333,8.115,7.74444444444444,7.58571428571429,7.425,7.9075
"80709_AKNA",5.77783333333333,0.391100540485898,2.23,0.0132227019256338,5.682,5.675,5.86571428571429,6.35833333333333,5.65,5.59111111111111,5.70571428571429,5.815,5.82625
"80723_SLC35G2",4.3935,0.774449667916252,3.75,0.0108978492689302,4.35,5.26833333333333,3.83714285714286,4.27333333333333,3.901,4.73555555555556,4.30428571428571,4.4,4.64875
"80727_TTYH3",8.94983333333333,0.956922134633436,5.54,5.03668601820979e-05,8.474,9.88833333333333,9.03,7.5,9.596,8.93888888888889,8.82,8.085,9.095
"80774_LIMD2",6.3135,0.501495475417682,2.42,0.00294860382241757,6.074,6.11,5.98714285714286,7.05833333333333,6.39,6.23888888888889,6.21714285714286,6.01,6.49125
"80781_COL18A1",5.64066666666667,1.03040039390104,4.42,0.000194833302172735,5.796,5.94666666666667,5.05857142857143,4.89,4.829,5.66555555555556,6.18285714285714,5.825,6.8525
"80818_ZNF436",6.24883333333333,0.441223613189682,2.26,0.0216656236048736,6.196,6.87833333333333,6.22714285714286,6.05,6.106,6.31111111111111,6.27142857142857,5.845,6.1675
"80830_APOL6",4.12633333333333,0.539667087167405,2.94,0.590912716943774,4.424,4.24333333333333,4.13142857142857,4.39,3.882,3.97666666666667,4.07571428571429,3.89,4.2275
"80833_APOL3",5.86066666666667,0.323429014906851,2.24,0.0287415719597925,5.872,6.16166666666667,5.8,6.14833333333333,5.709,5.67,5.83714285714286,5.745,5.91875
"80895_ILKAP",5.24383333333333,0.400673550144392,2.05,0.000114748878500525,5.084,5.40166666666667,5.21714285714286,5.285,5.748,5.18888888888889,4.98428571428571,4.94,4.9525
"81037_CLPTM1L",9.1195,0.595122619468786,2.73,0.202791848286636,9.388,9.095,8.83571428571429,9.51,8.928,9.47,8.87714285714286,9.055,8.99875
"81537_SGPP1",8.23383333333333,0.707629347741677,3.34,0.00352817986167132,8.664,8.23166666666667,7.80571428571429,7.77166666666667,7.963,8.82444444444444,8.60857142857143,8.88,7.8725
"81539_SLC38A1",5.07233333333333,0.547423446135193,2.48,2.96053272084146e-06,5.226,4.85333333333333,5.41142857142857,5.56333333333333,4.306,5.00777777777778,5.24142857142857,5.22,5.32125
"81544_GDPD5",6.3835,0.568521200952263,2.87,0.0024759191914379,6.156,5.92833333333333,6.21285714285714,6.12666666666667,6.914,6.25333333333333,6.86714285714286,6.195,6.31625
"81550_TDRD3",5.85416666666667,0.894251493967596,4.38,0.00131170054743795,5.636,5.63666666666667,5.91714285714286,5.87666666666667,6.995,5.67,5.48428571428571,5.5,5.275
"81552_VOPP1",6.68816666666667,1.13159328452493,5.11,0.00101416397577772,6.664,7.73666666666667,6.82857142857143,5.96,5.517,6.90888888888889,6.69714285714286,7.085,7.44875
"81553_FAM49A",2.64916666666667,0.660239534515961,4.34,2.71891269218177e-06,2.456,2.515,2.39285714285714,2.39666666666667,2.462,2.43111111111111,2.64571428571429,2.33,3.84625
"81555_YIPF5",5.12283333333333,0.531327380539282,3.04,0.0373280514952054,5.374,5.73333333333333,4.71285714285714,5.1,5.097,5.18111111111111,4.92571428571429,4.72,5.12375
"81558_FAM117A",3.356,0.714743523989372,3.97,0.00211566891693417,3.266,2.89666666666667,3.17142857142857,4.50333333333333,3.129,3.1,3.56714285714286,3.465,3.4175
"81570_CLPB",5.01766666666667,0.381270697317232,2.05,0.210218662297103,4.998,4.83833333333333,5.15,5.10833333333333,5.274,4.88555555555556,5.00857142857143,5.08,4.80125
"81575_APOLD1",4.71516666666667,1.09170755950494,5.13,0.00106496928392991,4.612,5.05,4.19857142857143,4.29833333333333,6.118,4.44555555555556,4.38285714285714,4.255,4.24875
"81607_PVRL4",4.32916666666667,0.539181085478574,2.98,0.280581895014419,4.838,4.1,4.55428571428571,4.2,4.242,4.49666666666667,4.24142857142857,4.095,4.13875
"81608_FIP1L1",5.92216666666667,0.429765768552137,2.18,0.000445200450403693,5.76,5.86,5.95,6.57666666666667,6.15,5.71888888888889,5.77857142857143,5.89,5.6325
"81622_UNC93B1",8.32866666666667,0.745711960265903,4.39,0.297614165273265,8.282,7.83333333333333,8.79428571428571,8.45166666666667,7.968,8.63,8.30285714285714,8.15,8.40875
"81624_DIAPH3",4.771,0.463603059319252,2.21,0.0133114000784184,5.076,5.15166666666667,4.67,4.63833333333333,4.516,4.53888888888889,4.99428571428571,4.295,4.98625
"81627_TRMT1L",3.13366666666667,0.369612562459237,2.11,0.0958494675479269,3.062,3.245,3.05285714285714,3.515,3.161,3.18777777777778,2.84142857142857,2.88,3.10375
"81631_MAP1LC3B",7.79383333333333,0.534682201403016,2.52,0.137188797054743,7.792,7.94333333333333,7.65714285714286,7.30166666666667,8.075,7.87222222222222,7.50285714285714,8.095,7.91125
"81671_VMP1",8.19516666666667,0.666517617519055,3.06,0.00094728191639663,8.14,8.53,7.96428571428571,7.27833333333333,8.093,8.84666666666667,8.17571428571429,8.135,8.295
"81688_C6orf62",4.572,0.523896095274691,2.53,0.686702948631338,4.704,4.62,4.37857142857143,4.67833333333333,4.366,4.56,4.86142857142857,4.305,4.6275
"81706_PPP1R14C",5.14933333333333,0.575010292219359,2.77,0.0139178572417614,4.846,5.51166666666667,5.04285714285714,5,5.248,4.75666666666667,5.75,4.72,5.1725
"81831_NETO2",6.9235,1.33720911615909,5.59,0.00265357566239591,6.004,5.8,6.65,6.42666666666667,6.408,7.80444444444444,7.28285714285714,7.345,8.18625
"81846_SBF2",5.1435,0.428322803185651,2.31,0.00114431759637148,5.07,5.46,5.32428571428571,4.45833333333333,5.166,5.31666666666667,5.06571428571429,4.925,5.2075
"81848_SPRY4",6.76166666666667,0.62511603442655,2.87,4.94024417157272e-05,6.468,6.54166666666667,6.86285714285714,6.30833333333333,7.627,6.77555555555556,6.66428571428571,6.53,6.4075
"81853_TMEM14B",7.3125,0.826511199386835,4.11,0.187999983029777,7.302,7.43333333333333,6.64714285714286,7.335,6.96,7.63222222222222,7.39,7.205,7.83375
"81855_SFXN3",7.038,0.708361202509242,3.33,2.51030016794705e-06,6.444,6.83166666666667,6.85571428571429,6.135,7.802,6.90777777777778,6.95714285714286,7.5,7.5475
"81888_HYI",5.97316666666667,0.916364392894536,4.11,0.0177161151815524,6.126,6.12833333333333,5.28142857142857,5.37833333333333,5.708,6.22222222222222,5.85285714285714,6.15,6.925
"81889_FAHD1",4.95733333333333,0.432924100548997,2.06,0.0096652900322027,4.954,4.69666666666667,4.95142857142857,4.54333333333333,5.385,5.02555555555556,4.99714285714286,4.95,4.82625
"81892_SLIRP",7.99383333333333,0.51615951964244,2.8,0.123114758005719,7.866,7.63666666666667,7.90285714285714,7.86666666666667,8.333,8.05555555555556,8.28857142857143,8.07,7.74625
"81894_SLC25A28",6.01716666666667,0.352420644591748,2.11,0.0156641533003623,6.266,5.85,6.32285714285714,6.11833333333333,5.751,6.05333333333333,5.84285714285714,6.025,6.08625
"81929_SEH1L",5.44183333333333,0.581209993459485,2.67,0.186240635197296,5.45,5.23333333333333,5.41857142857143,6.11166666666667,5.277,5.24,5.58714285714286,5.34,5.4425
"81930_KIF18A",3.95866666666667,0.460259568131394,2.69,0.413533197033036,3.938,4.25166666666667,3.91857142857143,3.80666666666667,3.721,4.01888888888889,4.09285714285714,3.625,4.09625
"83440_ADPGK",5.81683333333333,0.414967802168021,2.03,0.00116794645346243,5.334,5.905,5.71857142857143,6.35,5.844,6.02333333333333,5.61428571428571,5.6,5.70375
"83442_SH3BGRL3",10.7471666666667,0.728043795634289,3.78,0.345570371492579,10.562,11.1066666666667,10.6157142857143,10.2366666666667,10.902,10.5866666666667,10.76,11.645,10.8425
"83451_ABHD11",6.72066666666667,0.51100388623905,2.75,0.0358215611894984,6.868,6.55833333333333,7.34571428571429,6.47833333333333,6.618,6.72111111111111,6.79428571428571,6.695,6.455
"83460_EMC6",7.31783333333333,0.462469757753043,2.19,0.684648089503159,7.346,7.315,7.17428571428571,6.99833333333333,7.387,7.43777777777778,7.49285714285714,7.5,7.2475
"83461_CDCA3",7.582,0.444742545978446,2.21,0.122635417899938,7.732,7.62333333333333,7.27285714285714,7.49833333333333,7.363,7.79555555555556,7.58714285714286,7.39,7.8675
"83468_GLT8D2",3.41733333333333,0.435932146277597,2.16,0.00934330837157214,3.434,4.04666666666667,3.31,3.25666666666667,3.172,3.46888888888889,3.56,3.335,3.29375
"83481_EPPK1",4.63883333333333,1.07049820757878,5.08,0.000275872264074123,5.23,4.17166666666667,5.76571428571429,4.43833333333333,3.929,4.36,5.72,4.105,4.1725
"83543_AIF1L",6.03516666666667,0.545823873209089,2.23,0.617228881229768,6.158,6.18333333333333,6.02571428571429,5.83333333333333,6,5.79888888888889,6.38285714285714,5.805,6.07
"83548_COG3",3.26066666666667,0.269235368434051,2.09,0.00609426366159913,3.172,3.24833333333333,3.65285714285714,3.29,3.257,3.19888888888889,3.16857142857143,3,3.18
"83593_RASSF5",3.46933333333333,0.780054032606274,4.19,8.73506104650995e-17,3.106,3.29333333333333,3.55428571428571,5.54333333333333,3.124,3.23222222222222,3.23285714285714,3.185,3.175
"83604_TMEM47",3.65966666666667,1.33486235774491,4.4,0.0305267704417229,4.388,5.03833333333333,3.22142857142857,2.67166666666667,3.74,2.98666666666667,3.81714285714286,2.75,4.04125
"83606_GUCD1",7.603,0.433348413470763,2.54,0.0415008757992827,7.654,7.43666666666667,7.46,7.63833333333333,8.05,7.40777777777778,7.56142857142857,7.32,7.5625
"83638_C11orf68",6.691,0.506689822545496,2.17,0.00669478290117467,7.018,6.725,6.41428571428571,6.43166666666667,6.547,6.76,6.43,7.71,6.97375
"83641_FAM107B",5.09933333333333,0.59763904606253,3.04,0.00759719119479604,4.982,4.92166666666667,4.86285714285714,5.64833333333333,4.613,5.47,5.01285714285714,5.04,5.3825
"83648_FAM167A",3.731,0.536039146053434,2.76,0.97271922186701,3.68,3.57833333333333,3.60714285714286,3.85333333333333,3.721,3.65555555555556,3.90142857142857,3.775,3.83125
"83658_DYNLRB1",7.90466666666667,0.479011930309185,2.4,0.0501622091734648,7.974,7.96666666666667,7.83285714285714,7.59333333333333,8.268,7.86222222222222,7.66857142857143,7.28,8.0675
"83666_PARP9",3.8185,0.400329631128302,2.24,0.502638110622433,3.588,3.76,3.95571428571429,3.93166666666667,4.038,3.75555555555556,3.73428571428571,3.71,3.69875
"83692_CD99L2",5.6535,0.509382560773667,2.31,5.24265848548608e-05,5.792,6.15833333333333,5.03285714285714,5.385,5.567,6.10333333333333,5.45571428571429,5.93,5.63875
"83695_RHNO1",8.70716666666667,0.472049594014273,2.43,0.129905006576172,8.698,8.94166666666667,8.49571428571429,8.59833333333333,8.612,9.04555555555556,8.50571428571429,8.225,8.83875
"83699_SH3BGRL2",2.74016666666667,0.436785219167975,2.96,8.36402693823853e-06,2.574,2.69166666666667,3.55857142857143,2.70666666666667,2.568,2.58111111111111,2.78285714285714,2.44,2.62125
"83706_FERMT3",7.79733333333333,0.554197745613367,2.99,0.000802548493054535,7.618,7.61833333333333,7.64,8.79,7.882,7.70111111111111,7.61142857142857,7.67,7.63375
"83752_LONP2",3.94833333333333,0.410358118368255,2.32,0.01320017897749,3.672,3.99166666666667,4.05714285714286,3.96166666666667,4.357,3.76111111111111,3.77,3.555,3.9375
"83871_RAB34",8.10633333333333,0.694606257607391,2.47,1.3555760661671e-06,8.388,8.22,7.15428571428571,7.21333333333333,8.145,8.61333333333333,8.38571428571429,8.285,8.44
"83872_HMCN1",2.9015,0.561960324915969,2.49,1.62907777264593e-05,2.938,3.25666666666667,2.65,2.665,3.664,2.62111111111111,2.65571428571429,2.61,2.66
"83877_TM2D2",6.7415,0.472059408068267,2.33,0.0171574320486387,7.078,6.89666666666667,6.52714285714286,6.35666666666667,6.474,6.88777777777778,6.71857142857143,6.685,7.095
"83882_TSPAN10",6.14633333333333,0.588243483160014,3.71,0.00739657166820553,5.956,6.17166666666667,5.97428571428571,5.84166666666667,6.852,5.97333333333333,6.18,5.96,5.955
"83888_FGFBP2",3.54466666666667,0.492219004125805,3.55,0.00858455205657461,3.432,3.31833333333333,3.54857142857143,3.43333333333333,4.14,3.33555555555556,3.44714285714286,3.405,3.47625
"83930_STARD3NL",4.08533333333333,0.584034671209802,2.78,0.000139595377510107,3.898,4.96166666666667,3.72,3.89666666666667,3.98,4.15777777777778,3.7,3.675,4.49625
"83935_TMEM133",3.25116666666667,0.40808395474987,2.36,0.136352257670957,3.018,3.44333333333333,3.42714285714286,2.95833333333333,3.371,3.25,3.15142857142857,3.735,3.13625
"83938_C10orf11",4.24016666666667,0.674138475104202,2.7,0.00867607601898038,3.934,4.24666666666667,3.79571428571429,4.00333333333333,5.004,4.16888888888889,4.01,4.295,4.30625
"83940_TATDN1",3.95616666666667,0.471474756829763,2.33,0.19398955121651,3.934,3.80166666666667,4.20571428571429,3.65166666666667,3.794,4.23777777777778,3.92571428571429,4.35,3.91
"83941_TM2D1",4.04566666666667,0.41719956882287,2.19,0.276406462341807,3.742,4.13,4.09428571428571,3.77166666666667,4.176,4.25777777777778,4.00857142857143,3.765,4.03625
"83982_IFI27L2",7.68866666666667,0.539348215140406,2.53,0.2462136433603,7.662,7.79333333333333,7.30571428571429,7.48333333333333,8.05,7.76777777777778,7.53857142857143,7.495,7.755
"83985_SPNS1",7.27033333333333,0.440877271314344,2.28,0.103522907059281,7.01,7.295,7.19714285714286,7.405,7.608,7.00666666666667,7.16857142857143,7.09,7.38625
"83987_CCDC8",6.676,0.448085191657849,2.37,0.296524316115322,6.628,6.38333333333333,6.53142857142857,6.76666666666667,6.613,6.63111111111111,7.05571428571429,6.925,6.71875
"83988_NCALD",4.975,0.539740992498301,3.01,0.0265382791848129,4.808,4.785,4.70857142857143,4.9,5.517,4.88111111111111,5.22142857142857,4.74,4.7825
"83992_CTTNBP2",2.8915,0.815562247569747,4.11,0.0182788987703625,2.498,2.90166666666667,2.65857142857143,2.41666666666667,3.71,2.57222222222222,3.2,2.355,2.89
"83998_REG4",3.82166666666667,0.800415499444765,5.56,0.12518359438893,3.766,3.60166666666667,4.44571428571429,3.68,3.723,3.65222222222222,3.62428571428571,5.24,3.71375
"84002_B3GNT5",3.02133333333333,0.500269306005349,2.81,0.0281200799062163,2.828,3.04333333333333,3.54571428571429,2.87333333333333,2.815,3,2.86285714285714,3.79,3.00625
"84056_KATNAL1",6.14933333333333,0.822233144936866,3.71,0.00494038282733579,6.23,7.17666666666667,5.41142857142857,5.65666666666667,6.342,6.06111111111111,5.98714285714286,5.715,6.4525
"84057_MND1",3.24966666666667,0.645455998754124,2.93,5.673658338991e-05,3.224,3.095,3.36857142857143,4.38,3.081,3.42444444444444,2.74285714285714,2.67,3.0325
"84058_WDR54",7.09716666666667,0.581450820359878,3.01,0.911412978310904,6.85,7.10333333333333,7.00571428571429,6.97333333333333,7.076,7.36111111111111,7.21142857142857,7.095,7.05
"84061_MAGT1",5.38316666666667,0.604153678021302,2.79,0.0289683357941474,5.102,6.135,5.35285714285714,5.155,5.226,5.37666666666667,5.38,4.62,5.59
"84064_HDHD2",4.51983333333333,0.61588710077737,3.09,0.00143830875532186,4.796,4.12666666666667,4.63142857142857,5.39333333333333,4.546,4.59666666666667,4.15285714285714,3.885,4.25
"84072_HORMAD1",4.1615,0.365989834998233,2.43,0.608935676821943,4.064,4.11833333333333,4.06,4.23166666666667,4.111,4.42111111111111,4.15428571428571,3.98,4.11375
"84079_ANKRD27",5.48583333333333,0.592270241990953,2.57,0.205958819245758,5.304,5.525,5.58428571428571,5.80666666666667,5.67,5.02777777777778,5.62428571428571,4.96,5.53875
"84081_NSRP1",3.40316666666667,0.488440936063511,2.76,0.0207977814734109,3.38,4.02333333333333,3.51285714285714,3.47,3.274,3.49666666666667,3.02,3.105,3.2725
"84105_PCBD2",4.138,0.43863347117371,2.11,0.110607243697054,4.122,3.88666666666667,4.18428571428571,4.36333333333333,3.899,4.26888888888889,4.02,3.87,4.44875
"84146_ZNF644",2.958,0.362822270540274,2.31,0.372401390090687,2.96,3.165,2.67,3.065,2.9,2.88444444444444,3.05428571428571,2.885,3.0625
"84152_PPP1R1B",6.122,0.671824735013732,3.7,0.0138660805014638,6.106,5.78333333333333,7.06428571428571,6.07333333333333,6.028,5.86,6.19714285714286,5.765,6.03375
"84171_LOXL4",4.26316666666667,0.552048547566296,3.45,0.561593263449737,4.31,4.29333333333333,4.30285714285714,4.10166666666667,4.315,4.13666666666667,4.00142857142857,4.07,4.6525
"84188_FAR1",3.46233333333333,0.463510432357196,2.49,0.519081349870718,3.096,3.60166666666667,3.75,3.48166666666667,3.428,3.33555555555556,3.54142857142857,3.48,3.4325
"84191_FAM96A",8.60516666666667,0.56330890362567,2.73,0.00143117552928653,8.22,8.39833333333333,8.78142857142857,9.11166666666667,9.007,8.71,8.07857142857143,8.27,8.39125
"84206_MEX3B",4.669,0.557046387625036,2.41,0.0631870986586399,4.55,5.05166666666667,4.31571428571429,5.02333333333333,4.369,4.67555555555556,4.64857142857143,4.345,4.96625
"84221_SPATC1L",6.46783333333333,0.535800024884907,3.04,0.624339975056043,6.586,6.52166666666667,6.13142857142857,6.72166666666667,6.54,6.26777777777778,6.49,6.74,6.505
"84223_IQCG",3.7145,0.861337991495336,4.05,0.000231371301459875,3.61,5.345,3.50142857142857,3.275,3.621,3.66333333333333,3.61857142857143,3.45,3.3975
"84233_TMEM126A",7.82383333333333,0.530829512886588,2.24,0.1326417985483,7.954,8.06,7.64428571428571,8.09666666666667,7.86,8.06444444444444,7.67714285714286,7.62,7.38125
"84245_MRI1",6.62066666666667,0.827485197095652,4.29,0.115633299728016,6.422,6.93666666666667,6.14428571428571,7.38,6.678,6.72333333333333,6.12142857142857,7.2,6.46
"84247_LDOC1L",6.76283333333333,0.567468633245498,3.33,0.0638946364602149,6.838,7.21333333333333,6.67428571428571,6.16166666666667,6.594,6.84333333333333,6.72857142857143,6.73,7.065
"84248_FYTTD1",5.76333333333333,0.720777985204045,2.97,0.0863012229565547,6.222,6.385,5.42142857142857,6.23166666666667,5.547,5.55666666666667,5.75285714285714,5.64,5.50125
"84250_SLF1",5.09666666666667,0.398389412878637,3,0.217139396669262,5.228,5.06166666666667,5.05714285714286,5.18166666666667,4.972,5.41222222222222,5.07,4.745,4.92375
"84268_RPAIN",6.825,0.547250446182968,2.53,0.544139548738589,6.756,6.94833333333333,7.03,6.96166666666667,6.96,6.87777777777778,6.69142857142857,6.57,6.44625
"84270_C9orf89",6.153,0.616879242639919,2.62,0.00473162924726039,6.008,5.96666666666667,6.33571428571429,5.95333333333333,6.735,6.25555555555556,5.66714285714286,6.74,5.80875
"84275_SLC25A33",5.1295,0.773301145102572,3.65,0.00203848783747719,4.614,5.31333333333333,5.38142857142857,5.82833333333333,5.638,4.87444444444444,5.00285714285714,4.96,4.37375
"84280_BTBD10",5.43516666666667,0.683935500147186,4.22,0.279968276993733,5.266,5.38666666666667,5.45285714285714,5.02166666666667,5.149,5.53111111111111,5.62,5.41,5.96625
"84284_NTPCR",6.49133333333333,0.495126988219464,2.79,0.877687483626029,6.514,6.355,6.49142857142857,6.74166666666667,6.359,6.38888888888889,6.52142857142857,6.465,6.6525
"84293_FAM213A",5.25116666666667,1.41048506101434,4.85,0.00148734850384496,5.514,3.69,4.82571428571429,4.01166666666667,5.66,6.25111111111111,6.19285714285714,4.415,5.30875
"84303_CHCHD6",6.93283333333333,0.575844528413664,3.28,1.39008479685147e-08,6.52,6.73,6.86285714285714,6.705,7.899,6.67666666666667,7.01285714285714,6.605,6.6675
"84310_C7orf50",8.67366666666667,0.441656998081998,2.2,2.50284859459297e-06,8.93,9.27166666666667,8.56428571428571,8.36833333333333,8.289,9.02777777777778,8.46,8.805,8.62625
"84311_MRPL45",7.01533333333333,0.542659698174278,2.42,0.0160093772387744,6.632,6.54666666666667,7.6,7.20666666666667,6.898,7.17111111111111,7.01714285714286,6.815,6.97125
"84316_NAA38",7.32816666666667,0.581606459254303,2.92,0.448123269053855,7.428,7.56833333333333,7.25,7.25666666666667,7.444,7.50777777777778,7.30857142857143,7.42,6.855
"84319_CMSS1",6.97,0.50369145788445,2.05,0.278045238219183,7.004,7.09666666666667,6.66285714285714,7.26666666666667,7.224,6.93555555555556,6.72,6.855,6.86875
"84320_ACBD6",5.60733333333333,0.410992460101018,2.13,5.81713010438343e-05,5.732,5.83833333333333,5.56571428571429,6.11166666666667,5.292,5.78888888888889,5.48571428571429,4.845,5.50125
"84324_SARNP",6.10483333333333,0.322077428666613,2.44,0.141579030026076,6.004,5.90666666666667,6.07714285714286,6.15666666666667,5.97,6.32111111111111,6.02142857142857,6.385,6.23
"84326_C16orf13",7.20866666666667,0.691266258071391,3.02,0.0138639618360164,6.958,6.85666666666667,7.58857142857143,8.11,6.89,6.99222222222222,7.17857142857143,7.37,7.24875
"84327_ZBED3",5.96266666666667,0.60358215052251,3.67,0.422136233300942,5.978,5.76,6.48571428571429,6.175,5.751,5.87,5.92142857142857,5.94,5.89875
"84329_HVCN1",2.664,0.311394893440816,2.44,0.26258925208079,2.67,2.60333333333333,2.63285714285714,2.75333333333333,2.501,2.92222222222222,2.63428571428571,2.6,2.62125
"84331_FAM195A",6.50383333333333,0.590392261635322,2.51,0.0528125700188515,6.358,6.03666666666667,7.04,6.79333333333333,6.636,6.30666666666667,6.39,6.88,6.32125
"84333_PCGF5",2.862,0.366248965984541,2.03,0.817078806035557,2.968,2.83666666666667,2.77142857142857,2.89666666666667,2.845,2.84222222222222,2.68714285714286,2.945,3.04375
"84337_ELOF1",8.48283333333333,0.408789414381946,2.03,0.496253374722844,8.54,8.625,8.15,8.54666666666667,8.616,8.4,8.54142857142857,8.615,8.42625
"84340_GFM2",4.98483333333333,0.410565924707681,2.01,0.58708476721459,4.624,4.90166666666667,5.15,5.02666666666667,5.025,5.07555555555556,5.07285714285714,4.83,4.90625
"84365_NIFK",8.02083333333333,0.534159538367872,2.87,0.249693361070823,7.73,7.845,8.01,8.565,8.117,7.95555555555556,8.09571428571429,7.66,7.91375
"84417_C2orf40",2.68683333333333,0.373719244147699,2.98,0.294220782629106,2.708,2.595,2.60428571428571,3.11666666666667,2.699,2.60111111111111,2.61714285714286,2.725,2.625
"84418_CYSTM1",6.77266666666667,0.715920331394461,3,0.00184402317179791,6.188,6.04333333333333,7.29,6.28333333333333,7.251,6.82222222222222,7.03285714285714,6.57,6.76875
"84419_C15orf48",3.3725,1.0492945572129,4.8,0.00872923716673938,3.076,2.74666666666667,3.34571428571429,2.70333333333333,2.84,4.18444444444444,3.31428571428571,3.99,4.20125
"84433_CARD11",5.14283333333333,0.391905781078741,2.14,0.0337033807281314,5.056,4.95666666666667,5.04857142857143,5.31833333333333,4.883,5.22777777777778,5.1,5.29,5.5175
"84437_MSANTD4",5.4445,0.504274693100591,2.85,0.42972481643169,5.208,5.57,5.16142857142857,5.815,5.574,5.37888888888889,5.36,5.61,5.4125
"84441_MAML2",5.789,0.812465801105561,3.81,0.115029848445616,5.654,6.54333333333333,5.63285714285714,5.55666666666667,5.884,5.73,6.23142857142857,4.89,5.40375
"84450_ZNF512",5.09233333333333,0.568084401304639,2.64,0.263631593780653,4.97,5.08833333333333,4.85285714285714,5.62333333333333,4.97,5.26111111111111,5.09571428571429,4.52,5.08625
"84451_KIAA1804",3.36783333333333,0.530535679615078,2.16,3.4961863106584e-05,2.958,3.03333333333333,3.71714285714286,3.435,2.881,3.43333333333333,3.42714285714286,3.455,3.98
"84525_HOPX",2.90416666666667,0.531615037430845,4.17,0.793660832665799,2.886,3.05,2.74,2.90833333333333,2.77,3.2,2.87857142857143,2.725,2.84875
"84549_MAK16",6.96883333333333,0.580140519700934,2.5,0.819187301231153,7.03,6.80833333333333,6.94142857142857,7.24833333333333,7.103,6.79,7.12428571428571,6.815,6.80125
"84612_PARD6B",3.3585,0.619507253620275,3.35,0.00220270506456048,3.852,3.03166666666667,3.61857142857143,2.96,2.876,3.31222222222222,3.47285714285714,3.4,3.91125
"84617_TUBB6",6.45866666666667,1.2154631769261,5.38,0.00456820554417094,6.69,6.675,5.26428571428571,5.33666666666667,6.15,7.05111111111111,6.87285714285714,6.795,7.31125
"84620_ST6GAL2",2.769,0.746918414985243,3.24,0.751026422454981,2.536,2.88833333333333,2.54,3.03166666666667,2.455,2.79222222222222,2.89428571428571,2.855,3.06375
"84624_FNDC1",3.2015,0.389009280530662,2.54,0.416648648275086,3.296,3.38333333333333,3.19,3.05833333333333,3.075,3.24444444444444,3.46,3.08,3.0375
"84634_KISS1R",4.58483333333333,1.12952891285339,6.45,0.00832680916541823,4.286,4.11833333333333,5.56142857142857,5.91166666666667,4.078,4.59,4.20285714285714,4.77,4.1875
"84641_HIATL1",4.923,0.593079581363672,2.77,0.00563694029045745,4.742,5.15333333333333,5.06714285714286,5.11,5.344,4.58777777777778,4.29571428571429,4.555,5.08875
"84661_DPY30",6.398,0.476519158559838,2.34,0.00978055730310324,6.176,6.10166666666667,6.57428571428571,6.53833333333333,6.202,6.81333333333333,6.63142857142857,6.315,6.09375
"84662_GLIS2",7.12016666666667,0.679931431404983,3.18,2.36788082132443e-06,7.208,7.68666666666667,6.67428571428571,6.55,6.503,7.25888888888889,7.40571428571429,6.92,7.87375
"84676_TRIM63",4.13083333333333,0.597881263838998,3.49,1.88027001669144e-07,3.928,3.86166666666667,3.97,3.90666666666667,5.134,3.95777777777778,3.84571428571429,3.955,4.0025
"84681_HINT2",7.16933333333333,0.417534598857314,2.19,0.0129758509710396,7.1,7.19333333333333,7.45857142857143,7.33166666666667,6.915,7.20777777777778,7.19428571428571,7.895,6.89125
"84706_GPT2",5.55233333333333,0.570965185399121,3.25,5.32408162205644e-05,5.562,5.69,6.39285714285714,5.15333333333333,5.191,5.19444444444444,5.76142857142857,5.605,5.665
"84734_FAM167B",4.71133333333333,0.671225710772658,3.83,1.1039285928423e-07,4.45,4.50666666666667,4.51285714285714,4.40833333333333,5.846,4.39888888888889,4.55285714285714,4.63,4.52125
"84791_LINC00467",4.57683333333333,0.550033871581565,2.04,0.368526706542938,4.66,4.54666666666667,4.65428571428571,4.28833333333333,4.664,4.80555555555556,4.23428571428571,5.145,4.4875
"84792_FAM220A",6.07383333333333,0.568199928011339,3.14,0.0004162943383428,6.276,6.72833333333333,5.62,5.765,5.677,6.46111111111111,6.14285714285714,6.22,6.04875
"84803_GPAT3",2.90133333333333,0.618413680497116,2.96,0.0650048194764744,2.58,2.86666666666667,2.74428571428571,2.42166666666667,3.114,3.42777777777778,2.98,2.895,2.7
"84809_CROCCP2",5.18366666666667,0.548943412435651,2.78,0.00962540966532776,5.042,5.065,5.41571428571429,5.86833333333333,5.255,5.21111111111111,5.01428571428571,5.095,4.695
"84811_BUD13",4.93533333333333,0.45024839346655,3.38,0.0986753635662887,4.94,5.32,5.04714285714286,5.205,4.709,4.95111111111111,4.88,4.99,4.64375
"84815_MGC12916",5.07416666666667,0.475024679703785,2.48,0.529769551447887,5.14,5.34666666666667,4.83142857142857,5.37666666666667,5.064,5,5.06428571428571,4.965,4.94625
"84823_LMNB2",9.25266666666667,0.460290500263441,2.23,0.00670462685077113,9.082,9.665,9.47571428571429,9.08666666666667,8.888,9.17444444444445,9.43571428571429,9.865,9.21
"84824_FCRLA",3.16516666666667,0.470252336397179,2.9,6.20726470108259e-05,3.054,2.935,2.94857142857143,3.08333333333333,3.861,3.07111111111111,3.03428571428571,2.925,3.06875
