"","Collection","Gene_Set","Size","N_Comp","Pval_Max","Pval_Meta","Abs_NES_Min","Abs_NES_Avg","B_Cell_NES","T_Cell_Pval","Monocyte_NES","B_Cell_Pval","T_Cell_NES","Monocyte_Pval"
"16596","C2_Chemical_and_genetic_perturbations","C2_CGP_2313_JONES_TCOF1_TARGETS",5,3,0.8985849,0.585483596686006,0.60836977,0.847321623333333,0.60836977,0.8985849,1.1471481,0.3117409,-0.786447,0.74698794
"16597","GO_BP","517338_GO_0072422_SIGNAL_TRANSDUCTION_INVOLVED_IN_DNA_DAMAGE_CHECKPOINT",70,3,1,1.97242763416273e-05,0.6084161,1.14510713333333,0.6084161,1,1.6879014,0.001,-1.1390039,0.1970339
"16598","GO_BP","488087_GO_0002208_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS_INVOLVED_IN_IMMUNE_RESPONSE",18,3,0.943662,0.5755471815786,0.6100936,0.857376923333333,0.6100936,0.943662,0.9908162,0.45076588,-0.97122097,0.48080808
"16599","GO_BP","504789_GO_0035610_PROTEIN_SIDE_CHAIN_DEGLUTAMYLATION",5,3,0.9074074,0.723906551056721,0.61057687,0.815038356666667,0.61057687,0.9074074,-0.8094005,0.6906615,-1.0251377,0.45841393
"16600","GO_BP","512449_GO_0051571_POSITIVE_REGULATION_OF_HISTONE_H3_K4_METHYLATION",12,3,0.93963253,0.988986319673582,0.61068463,0.65674671,0.61068463,0.93963253,0.6166754,0.9268293,-0.7428801,0.8231707
"16601","C4_Cancer_gene_neighborhoods","C4_CGN_179_MORF_SS18",62,3,1,0.951507827656292,0.6112019,0.74886724,0.6112019,1,0.71065766,0.95137423,-0.92474216,0.5874525
"16602","GO_BP","507491_GO_0045091_REGULATION_OF_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE",8,3,0.9686192,0.727121354423106,0.537473,0.762806933333333,0.6112618,0.93734336,0.537473,0.9686192,-1.139686,0.3188119
"16603","GO_BP","493358_GO_0009162_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS",9,3,0.9438503,0.879273267591688,0.60249597,0.73168437,0.61184084,0.9438503,0.9807163,0.4874477,-0.60249597,0.9322382
"16604","GO_BP","517317_GO_0072401_SIGNAL_TRANSDUCTION_INVOLVED_IN_DNA_INTEGRITY_CHECKPOINT",70,3,1,3.10860139546016e-05,0.6118979,1.1401278,0.6118979,1,1.6799624,0.001,-1.1285231,0.25303644
"16605","C4_Cancer_modules","C4_CM_20_MODULE_21",10,3,0.94827586,0.981553765508144,0.61216676,0.67403322,0.61216676,0.94827586,0.6456349,0.92927307,0.764298,0.75889325
"16606","KEGG_compound","C15603_HYDROQUINONE_P_HYDROQUINONE_QUINOL_REDUCED_QUINONE",6,3,0.91122717,0.18524626706801,0.6124899,0.990439666666667,0.6124899,0.91122717,1.2713047,0.182,-1.0875244,0.38446602
"16607","GO_MF","486893_GO_0000400_FOUR_WAY_JUNCTION_DNA_BINDING",9,3,0.9517766,0.19636794199875,0.6132348,0.936522683333333,0.6132348,0.9517766,-0.81824195,0.71062994,-1.3780913,0.09917355
"16608","REACTOME","906027_REACT_169263_TGFBR1_KD_MUTANTS_IN_CANCER",7,3,0.9345088,0.684020220955798,0.613416,0.8187781,0.613416,0.9345088,-0.7415377,0.7675781,1.1013806,0.36526945
"16609","GO_BP","515756_GO_0070828_HETEROCHROMATIN_ORGANIZATION",12,3,0.9352332,0.940946291600885,0.61397326,0.723683456666667,0.61397326,0.9352332,0.71584934,0.84928715,0.84122777,0.6711281
"16610","GO_BP","487636_GO_0001738_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM",23,3,0.97178686,0.105082816258755,0.61449355,1.01139205,0.61449355,0.97178686,1.2384702,0.17021276,1.1812124,0.2417154
"16611","GO_CC","487637_GO_0001739_SEX_CHROMATIN",7,3,0.98350513,0.999448812908613,0.47048348,0.538585906666667,0.6145583,0.92401963,0.53071594,0.979716,0.47048348,0.98350513
"16612","GO_BP","500433_GO_0031146_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",21,3,0.97640115,0.971919445604595,0.61473006,0.713690053333333,0.61473006,0.97640115,0.696862,0.9002079,-0.8294781,0.7102616
"16613","C2_Chemical_and_genetic_perturbations","C2_CGP_1881_DELASERNA_TARGETS_OF_MYOD_AND_SMARCA4",11,3,0.9366755,0.731771625177013,0.6148679,0.814164316666667,0.6148679,0.9366755,-0.86586255,0.62355214,-0.9617625,0.50101835
"16614","GO_MF","498058_GO_0019203_CARBOHYDRATE_PHOSPHATASE_ACTIVITY",11,3,0.9408602,0.25954881468852,0.6150018,0.954958033333333,0.6150018,0.9408602,1.1294148,0.29606625,1.1204575,0.30975142
"16615","GO_BP","507572_GO_0045190_ISOTYPE_SWITCHING",18,3,0.9593023,0.576806536139322,0.6155008,0.86211785,0.6155008,0.9593023,0.98111665,0.4534413,-0.9897361,0.4715447
"16616","REACTOME","106089_REACT_6323_HOST_INTERACTIONS_WITH_INFLUENZA_FACTORS",5,3,0.9063232,0.932343224098583,0.61572033,0.706772676666667,0.61572033,0.9063232,-0.8162518,0.68015414,-0.6883459,0.8346774
"16617","C2_Chemical_and_genetic_perturbations","C2_CGP_777_KORKOLA_EMBRYONAL_CARCINOMA",13,3,0.96728015,0.959030831214539,0.58119,0.686609986666667,0.6160624,0.9510309,0.86257756,0.6305221,-0.58119,0.96728015
"16618","OMIM_gene","OMIM606186_CALCYCLIN_BINDING_PROTEIN_CACYBP",5,3,0.8961625,0.934198248947631,0.6161484,0.707270896666667,0.6161484,0.8961625,-0.68812215,0.82539684,-0.81754214,0.7007874
"16619","GO_MF","499688_GO_0030284_ESTROGEN_RECEPTOR_ACTIVITY",5,3,0.9041096,0.895373279383136,0.6166295,0.739259,0.6166295,0.9041096,0.7875361,0.73253495,0.8136114,0.68110234
"16620","OMIM_gene","OMIM602487_HEAT_RESPONSIVE_PROTEIN_12_HRSP12",5,3,0.8967136,0.715268664377488,0.6167297,0.801536813333333,0.6167297,0.8967136,0.68274844,0.84917355,-1.1051323,0.36978132
"16621","GO_BP","504430_GO_0035246_PEPTIDYL_ARGININE_N_METHYLATION",9,3,0.90133333,0.398345042131894,0.61719406,0.87175582,0.61719406,0.90133333,-0.722581,0.8348968,-1.2754924,0.17578125
"16622","REACTOME","161028_REACT_22336_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS",13,3,0.9317507,0.00572519372524118,0.6182903,1.12114261333333,0.6182903,0.9317507,-1.7924771,0.0116959065,0.95266044,0.4889336
"16623","OMIM_gene","OMIM612409_RNA_BINDING_MOTIF_PROTEIN_14_RBM14",5,3,0.8973214,0.926058920737036,0.61833966,0.70511923,0.61833966,0.8973214,-0.6690818,0.86336637,-0.82793623,0.64811134
"16624","REACTOME","906025_REACT_169311_LOSS_OF_FUNCTION_OF_TGFBR1_IN_CANCER",7,3,0.9217604,0.64574983075261,0.6202449,0.818377366666667,0.6202449,0.9217604,-0.7486352,0.7830882,1.086252,0.33263597
"16625","GO_BP","502147_GO_0032925_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",21,3,0.9720497,0.935737238604571,0.6207694,0.7235075,0.6207694,0.9720497,-0.9133805,0.56120527,-0.6363726,0.9561753
"16626","GO_BP","502148_GO_0032926_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",9,3,0.91183877,0.390791480691518,0.6207768,0.8632729,0.6207768,0.91183877,-1.2824794,0.16538462,-0.6865625,0.8593449
"16627","GO_BP","487776_GO_0001880_MULLERIAN_DUCT_REGRESSION",5,3,0.90697676,0.0997255752795881,0.62120306,1.05266818666667,0.62120306,0.90697676,-1.1985687,0.2851485,1.3382328,0.14837398
"16628","GO_BP","516245_GO_0071321_CELLULAR_RESPONSE_TO_CGMP",6,3,0.9314421,0.978590677647248,0.6212398,0.666262633333333,0.6212398,0.9314421,-0.6750104,0.8489066,0.7025377,0.82653064
"16629","GO_CC","486932_GO_0000439_CORE_TFIIH_COMPLEX",8,3,0.96153843,0.411732721113659,0.5619059,0.828582253333333,0.62143826,0.90425533,1.3024026,0.15768462,-0.5619059,0.96153843
"16630","GO_BP","517092_GO_0072176_NEPHRIC_DUCT_DEVELOPMENT",12,3,0.94056845,0.966624301963239,0.62172365,0.699647543333333,0.62172365,0.94056845,-0.81804454,0.70212764,0.65917444,0.9154639
"16631","GO_BP","512822_GO_0051972_REGULATION_OF_TELOMERASE_ACTIVITY",14,3,0.99175256,0.988327546315442,0.53931403,0.65500711,0.6218869,0.94752187,0.53931403,0.99175256,-0.8038204,0.7574627
"16632","KEGG_pathway","HSA04120_UBIQUITIN_MEDIATED_PROTEOLYSIS",137,3,1,0.95759533133323,0.62245667,0.76249519,0.62245667,1,0.9462904,0.5817757,-0.7187385,0.9896907
"16633","C2_Chemical_and_genetic_perturbations","C2_CGP_2019_YANG_MUC2_TARGETS_COLON_3MO_DN",5,3,0.9677419,0.971182205859627,0.5191716,0.6475003,0.6227839,0.9101124,-0.5191716,0.9677419,-0.8005454,0.70552146
"16634","REACTOME","161022_REACT_21314_RELAXIN_RECEPTORS",7,3,0.91402715,0.0067517042245939,0.6229838,1.1258273,0.6229838,0.91402715,-1.1481426,0.29183674,-1.6063555,0.022177419
"16635","KEGG_reaction","R00191_ADENOSINE_3_5_PHOSPHATE_5_NUCLEOTIDOHYDROLASE_3_5_CYCLIC_AMP_H2O_AMP",16,3,0.9611111,0.0609054812935946,0.6238418,1.04019503333333,0.6238418,0.9611111,-1.0653617,0.37618148,-1.4313816,0.0729783
"16636","REACTOME","106103_REACT_705_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS",7,3,0.90865386,0.452946968770704,0.6239824,0.9027017,0.6239824,0.90865386,1.060263,0.39919356,1.0238597,0.4204322
"16637","GO_BP","511417_GO_0050434_POSITIVE_REGULATION_OF_VIRAL_TRANSCRIPTION",57,3,0.9958592,0.0267677015929051,0.6147825,0.8945841,0.624796,0.984252,1.4441738,0.014989293,0.6147825,0.9958592
"16638","GO_BP","750914_GO_0035989_TENDON_DEVELOPMENT",6,3,0.9109415,0.00163029939261816,0.62490535,1.08107811666667,0.62490535,0.9109415,-1.7825948,0.003944773,0.8357342,0.68349516
"16639","GO_BP","519020_GO_2000380_REGULATION_OF_MESODERM_DEVELOPMENT",13,3,0.9259259,0.682500545944798,0.62599564,0.83148496,0.62599564,0.9259259,0.78681874,0.75967413,1.0816405,0.37119675
"16640","GO_BP","518634_GO_0097084_VASCULAR_SMOOTH_MUSCLE_CELL_DEVELOPMENT",6,3,0.94166666,0.995595049974072,0.59393597,0.61071263,0.62613976,0.90951276,0.59393597,0.94166666,-0.61206216,0.9189189
"16641","C2_Chemical_and_genetic_perturbations","C2_CGP_2887_DANG_REGULATED_BY_MYC_UP",70,3,0.99583334,0.999035299291293,0.6262929,0.6972306,0.6262929,0.99583334,-0.72999465,0.92051756,-0.73540425,0.94758064
"16642","GO_BP","516084_GO_0071158_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST",86,3,1,0.000652534278235242,0.6265668,1.04658871666667,0.6265668,1,1.5917994,0.0022222223,-0.92139995,0.64117646
"16643","GO_BP","1129616_GO_1990542_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT",44,3,0.9928058,0.000333192821369993,0.6271443,1.07316635666667,0.6271443,0.9928058,1.953947,0.001,-0.63840777,0.97047246
"16644","GO_BP","487720_GO_0001824_BLASTOCYST_DEVELOPMENT",68,3,1,0.304116110177154,0.62772995,0.919109616666667,0.62772995,1,1.0221403,0.3870293,-1.1074586,0.25933203
"16645","GO_BP","508745_GO_0046485_ETHER_LIPID_METABOLIC_PROCESS",8,3,0.9262087,0.450474212025029,0.6277756,0.890443066666667,0.6277756,0.9262087,0.8564063,0.61538464,-1.1871473,0.26589596
"16646","C2_Chemical_and_genetic_perturbations","C2_CGP_1036_CAFFAREL_RESPONSE_TO_THC_24HR_3_UP",7,3,0.9236453,0.501972268192327,0.62869895,0.859592003333333,0.62869895,0.9236453,1.2709167,0.21473685,0.67916036,0.8674699
"16647","C2_Chemical_and_genetic_perturbations","C2_CGP_1327_CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_UP",10,3,0.93012047,0.0828247239795774,0.62882596,1.02870406666667,0.62882596,0.93012047,1.5070554,0.07024793,0.95023084,0.50873786
"16648","C2_Chemical_and_genetic_perturbations","C2_CGP_1687_GEISS_RESPONSE_TO_DSRNA_DN",16,3,0.9287599,0.544831491761663,0.62886393,0.86078441,0.62886393,0.9287599,1.0656674,0.33936653,-0.8878219,0.6042471
"16649","GO_BP","751319_GO_0038061_NIK_NF_KAPPAB_SIGNALING",31,3,0.97602737,0.103579126657686,0.6292287,1.00881746666667,0.6292287,0.97602737,1.1959816,0.20171674,1.2012421,0.2007874
"16650","REACTOME","645292_REACT_120850_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS",32,3,0.9855372,0.38195572280848,0.5666221,0.8365184,0.6294816,0.9846626,1.3134515,0.13033707,0.5666221,0.9855372
"16651","KEGG_reaction","R06075_GDP_L_FUCOSE_SIALYL_3_PARAGLOBOSIDE_GDP_IV3NEUAC_III3FUC_NLC4CER",5,3,0.9201878,0.892661810660121,0.6300704,0.7456578,0.6300704,0.9201878,-0.6925686,0.8183716,-0.9143344,0.59381044
"16652","GO_BP","487777_GO_0001881_RECEPTOR_RECYCLING",8,3,0.91687655,0.506872434464445,0.63089585,0.842747083333333,0.63089585,0.91687655,0.6654249,0.8788501,1.2319205,0.21604939
"16653","GO_MF","754434_GO_1901474_AZOLE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",6,3,0.97280335,0.782183203442472,0.5138658,0.73830321,0.63113743,0.9142157,0.5138658,0.97280335,1.0699064,0.37130803
"16654","GO_MF","496334_GO_0016274_PROTEIN_ARGININE_N_METHYLTRANSFERASE_ACTIVITY",9,3,0.9230769,0.42209542078972,0.6312286,0.876705133333333,0.6312286,0.9230769,-0.7195967,0.8229755,-1.2792901,0.18546845
"16655","GO_BP","496522_GO_0016574_HISTONE_UBIQUITINATION",36,3,0.9893993,0.993608385518191,0.63157815,0.706380116666667,0.63157815,0.9893993,0.790906,0.8205645,-0.6966562,0.93700784
"16656","KEGG_module","HSA_M00290_HOLO_TFIIH_COMPLEX",11,3,0.9897959,0.625486037403182,0.48386145,0.76519275,0.6318439,0.92268044,1.1798729,0.25105485,-0.48386145,0.9897959
"16657","C2_Chemical_and_genetic_perturbations","C2_CGP_2008_LI_CYTIDINE_ANALOGS_CYCTOTOXICITY",15,3,0.9579832,0.64216143148835,0.63187414,0.819617163333333,0.63187414,0.9579832,1.1455603,0.27388534,0.68141705,0.9076621
"16658","C4_Cancer_gene_neighborhoods","C4_CGN_11_MORF_CTBP1",169,3,1,0.000320994766744594,0.6320423,1.27768341666667,0.6320423,1,2.3984652,0.001,-0.80254275,0.9429735
"16659","GO_BP","504692_GO_0035511_OXIDATIVE_DNA_DEMETHYLATION",7,3,0.914787,0.581700570060374,0.63223743,0.859981893333333,0.63223743,0.914787,0.92702305,0.5340206,-1.0206852,0.42463234
"16660","GO_BP","751438_GO_0039531_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",11,3,0.9378531,0.506754487138191,0.6331108,0.8920289,0.6331108,0.9378531,1.0885018,0.35908142,-0.9544741,0.5168067
"16661","C2_Chemical_and_genetic_perturbations","C2_CGP_148_LAIHO_COLORECTAL_CANCER_SERRATED_DN",84,3,0.995671,0.0389108773010802,0.6338713,1.00206913333333,0.6338713,0.995671,-1.1535896,0.21946903,-1.2187465,0.087318085
"16662","GO_MF","496333_GO_0016273_ARGININE_N_METHYLTRANSFERASE_ACTIVITY",9,3,0.9086294,0.397891079109356,0.6338801,0.87821225,0.6338801,0.9086294,-0.72183365,0.8218391,-1.278923,0.17692308
"16663","GO_MF","489820_GO_0004468_LYSINE_N_ACETYLTRANSFERASE_ACTIVITY_ACTING_ON_ACETYL_PHOSPHATE_AS_DONOR",5,3,0.8817967,0.554307282111368,0.63396424,0.833874713333333,0.63396424,0.8817967,-1.2162147,0.2535211,-0.6514452,0.87096775
"16664","REACTOME","106161_REACT_11203_ER_TO_GOLGI_TRANSPORT",9,3,0.93711966,0.995064166040315,0.5989931,0.6347515,0.6349789,0.933162,0.6702825,0.891129,-0.5989931,0.93711966
"16665","GO_BP","868044_GO_0044803_MULTI_ORGANISM_MEMBRANE_ORGANIZATION",19,3,0.93895346,0.135213127202726,0.6357233,1.009186,0.6357233,0.93895346,1.2301538,0.18951613,1.1616809,0.2750533
"16666","GO_BP","491969_GO_0007164_ESTABLISHMENT_OF_TISSUE_POLARITY",15,3,0.9362881,0.376922172782957,0.63604116,0.93307152,0.63604116,0.9362881,1.0838495,0.36401674,1.0793239,0.36594912
"16667","GO_BP","868045_GO_0044804_NUCLEOPHAGY",25,3,1,0.585372324422964,0.48825765,0.76481105,0.6368051,0.9647436,1.1693704,0.2168421,0.48825765,1
"16668","WikiPathways","755437_WP2113_TYPE_III_INTERFERON_SIGNALING",10,3,0.9712092,0.962596105698328,0.5556129,0.68234413,0.63708925,0.92439026,-0.5556129,0.9712092,-0.85433024,0.6583851
"16669","GO_BP","503704_GO_0034502_PROTEIN_LOCALIZATION_TO_CHROMOSOME",31,3,0.97832817,0.428861238822081,0.6377863,0.9044309,0.6377863,0.97832817,1.0766212,0.33744857,-0.9988852,0.43436295
"16670","REACTOME","105921_REACT_6305_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_",96,3,1,0.000355345319121239,0.54916483,1.30232642333333,0.63807404,1,2.7197404,0.001,0.54916483,1
"16671","GO_MF","506212_GO_0043139_5_3_DNA_HELICASE_ACTIVITY",7,3,0.957935,0.996892554900832,0.5532318,0.591846266666667,0.6384246,0.8888889,0.5532318,0.957935,-0.5838824,0.9503106
"16672","GO_BP","514519_GO_0060964_REGULATION_OF_GENE_SILENCING_BY_MIRNA",9,3,0.92820513,0.191738508407627,0.6397307,0.998134033333333,0.6397307,0.92820513,-1.2477047,0.21052632,-1.1069667,0.33618844
"16673","OMIM_gene","OMIM172480_PHOSPHOSERINE_PHOSPHATASE_PSPH",5,3,0.8820755,0.724608711650596,0.6400389,0.8109656,0.6400389,0.8820755,0.6918357,0.85943776,-1.1010222,0.37959182
"16674","GO_BP","487034_GO_0000737_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC",59,3,0.9890511,0.502589056928125,0.64016485,0.8511863,0.64016485,0.9890511,1.1724269,0.1877637,-0.74096715,0.92785573
"16675","REACTOME","106535_REACT_15461_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS",15,3,0.95184135,0.000360056225095194,0.64031994,1.21858664666667,0.64031994,0.95184135,-1.8224285,0.0041841003,1.1930115,0.25301206
"16676","GO_MF","487122_GO_0000832_INOSITOL_HEXAKISPHOSPHATE_5_KINASE_ACTIVITY",5,3,1,0.996828243741346,0.46933278,0.574073323333333,0.64069253,0.89104116,-0.46933278,1,-0.61219466,0.90674603
"16677","C2_Chemical_and_genetic_perturbations","C2_CGP_1210_NIKOLSKY_BREAST_CANCER_15Q26_AMPLICON",21,3,0.9633401,0.92773984905049,0.6413318,0.742274253333333,0.6413318,0.9488636,0.64602166,0.9633401,0.9394693,0.55284554
"16678","REACTOME","106162_REACT_12507_COPII_COAT_PROTEIN_2_MEDIATED_VESICLE_TRANSPORT",9,3,0.9127907,0.989248884121076,0.6106413,0.643296333333333,0.6417798,0.9020619,0.6774679,0.87318087,-0.6106413,0.9127907
"16679","C3_TF_targets","C3_TFT_424_V_YY1_Q6",246,3,1,0.778289932965789,0.64200604,0.803330046666667,0.64200604,1,1.0434092,0.3277512,-0.7245749,0.997955
"16680","GO_BP","495316_GO_0015015_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS_ENZYMATIC_MODIFICATION",5,3,0.8948598,0.000146040819877693,0.64255935,1.28764201666667,0.64255935,0.8948598,1.5919485,0.021912351,1.6284182,0.03065134
"16681","C4_Cancer_gene_neighborhoods","C4_CGN_97_MORF_ERH",115,3,1,0.000193693570611086,0.6439841,1.39399687666667,0.6439841,1,2.6514027,0.001,-0.88660383,0.7057569
"16682","GO_MF","507510_GO_0045118_AZOLE_TRANSPORTER_ACTIVITY",6,3,0.97669494,0.764800258894453,0.5070874,0.744922253333333,0.64481556,0.89800996,0.5070874,0.97669494,1.0828638,0.3608871
"16683","GO_BP","512462_GO_0051584_REGULATION_OF_DOPAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION",9,3,0.9633911,0.821201725123559,0.5798063,0.74874439,0.64509207,0.88946015,1.0213348,0.42540324,0.5798063,0.9633911
"16684","GO_MF","492519_GO_0008171_O_METHYLTRANSFERASE_ACTIVITY",16,3,0.9298701,0.575482006556423,0.64516217,0.854606423333333,0.64516217,0.9298701,1.1360009,0.2857143,0.7826562,0.76969695
"16685","KEGG_enzyme","2.7.4.21_INOSITOL_HEXAKISPHOSPHATE_KINASE_ATP_1D_MYO_INOSITOL_HEXAKISPHOSPHATE_PHOSPHOTRANSFERASE_IP6K",5,3,0.99425286,0.996271257974741,0.45937246,0.57427363,0.64533293,0.8759124,-0.45937246,0.99425286,-0.6181155,0.9161905
"16686","C2_Chemical_and_genetic_perturbations","C2_CGP_2473_BOYLAN_MULTIPLE_MYELOMA_C_UP",47,3,0.9893617,0.473297947637932,0.64533347,0.88010417,0.64533347,0.9893617,1.1383263,0.22765957,0.85665274,0.7123288
"16687","GO_BP","518293_GO_0090153_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS",7,3,0.89498806,0.931428875806807,0.6457557,0.727775786666667,0.6457557,0.89498806,-0.7514739,0.78004074,0.78609776,0.7343454
"16688","GO_BP","503700_GO_0034498_EARLY_ENDOSOME_TO_GOLGI_TRANSPORT",10,3,0.9291139,0.733813746180612,0.6135993,0.785746433333333,0.6458563,0.9291139,1.0977837,0.34189722,-0.6135993,0.92561984
"16689","C4_Cancer_modules","C4_CM_52_MODULE_56",12,3,0.9171271,0.811782098296827,0.6467563,0.791379156666667,0.6467563,0.9171271,0.96216697,0.5042373,-0.7652142,0.7692308
"16690","GO_BP","493410_GO_0009214_CYCLIC_NUCLEOTIDE_CATABOLIC_PROCESS",17,3,0.9367816,0.0965123124033416,0.6474397,1.02532296666667,0.6474397,0.9367816,-1.1072593,0.31499052,-1.3212699,0.12676056
"16691","GO_CC","515461_GO_0070531_BRCA1_A_COMPLEX",7,3,0.8927681,0.463262630020415,0.64754647,0.89137659,0.64754647,0.8927681,1.1636883,0.27755103,-0.862895,0.6315789
"16692","GO_BP","1039917_GO_1903363_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS",74,3,1,0.277855957858715,0.6482373,0.923959853333333,0.6482373,1,1.1898899,0.15035799,-0.93375236,0.6119096
"16693","GO_BP","494890_GO_0010826_NEGATIVE_REGULATION_OF_CENTROSOME_DUPLICATION",10,3,0.89136493,0.456754958146306,0.6487419,0.890260633333333,0.6487419,0.89136493,1.0746293,0.35403726,0.9474107,0.48790324
"16694","GO_BP","500324_GO_0031034_MYOSIN_FILAMENT_ASSEMBLY",5,3,0.8801956,0.0256682845293111,0.6487853,1.04674848666667,0.6487853,0.8801956,-1.5467533,0.03168317,-0.94470686,0.5118577
"16695","REACTOME","161029_REACT_22352_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS",10,3,0.89460784,0.000302235190616425,0.64897263,1.24445751,0.64897263,0.89460784,-1.7809175,0.005769231,1.3034824,0.1764706
"16696","REACTOME","161027_REACT_22126_ACTIVATION_OF_NICOTINIC_ACETYLCHOLINE_RECEPTORS",15,3,0.9245283,0.000580452761116934,0.6490737,1.23354663333333,0.6490737,0.9245283,-1.8715374,0.006024096,1.1800288,0.2388664
"16697","GO_BP","514702_GO_0061157_MRNA_DESTABILIZATION",7,3,0.8990099,0.86277518737113,0.64668924,0.748993433333333,0.64916956,0.8942308,0.64668924,0.8990099,-0.9511215,0.5080972
"16698","GO_MF","515498_GO_0070568_GUANYLYLTRANSFERASE_ACTIVITY",5,3,0.8943662,0.977141511995535,0.64021534,0.659502913333333,0.6495296,0.8943662,0.6887638,0.8375734,0.64021534,0.86326534
"16699","GO_CC","911279_GO_0036452_ESCRT_COMPLEX",21,3,0.9517685,0.0880282981565589,0.64972633,1.00598539666667,0.64972633,0.9517685,1.416076,0.072463766,0.95215386,0.50503016
"16700","C2_Chemical_and_genetic_perturbations","C2_CGP_3171_VANDESLUIS_NORMAL_EMBRYOS_UP",5,3,0.8967136,0.226244870798386,0.65023553,0.993459643333333,0.65023553,0.8967136,1.2894421,0.20618556,1.0407013,0.41142857
"16701","GO_CC","501626_GO_0032391_PHOTORECEPTOR_CONNECTING_CILIUM",31,3,0.9775641,0.939495036858527,0.6505479,0.768357886666667,0.6505479,0.9775641,-0.7628156,0.8496503,-0.89171016,0.63786006
"16702","GO_CC","983672_GO_0090568_NUCLEAR_TRANSCRIPTIONAL_REPRESSOR_COMPLEX",20,3,0.93413174,0.635112620173264,0.65073436,0.8256303,0.65073436,0.93413174,-0.70694834,0.8657315,-1.1192082,0.2897959
"16703","GO_CC","496547_GO_0016605_PML_BODY",92,3,1,0.414989459189795,0.65131587,0.847836523333333,0.65131587,1,1.19799,0.14096916,0.6942037,0.9809886
"16704","GO_BP","511852_GO_0050917_SENSORY_PERCEPTION_OF_UMAMI_TASTE",6,3,0.90201,0.220202280387806,0.6514314,0.983947033333333,0.6514314,0.90201,-1.3288779,0.16205534,-0.9715318,0.507874
"16705","GO_BP","494579_GO_0010510_REGULATION_OF_ACETYL_COA_BIOSYNTHETIC_PROCESS_FROM_PYRUVATE",12,3,0.9196676,0.191487082068403,0.6518356,0.985758433333333,0.6518356,0.9196676,1.2166182,0.20916335,-1.0888215,0.3411306
"16706","GO_BP","753211_GO_1900221_REGULATION_OF_BETA_AMYLOID_CLEARANCE",6,3,0.89855075,0.559289238536193,0.65184927,0.886495456666667,0.65184927,0.89855075,-1.0675231,0.40272373,0.940114,0.5443299
"16707","REACTOME","833808_REACT_163812_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1_",5,3,0.88809526,0.0232784222618473,0.6520217,0.980750633333333,0.6520217,0.88809526,1.6231323,0.017578125,0.6670979,0.85521233
"16708","GO_BP","512790_GO_0051940_REGULATION_OF_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION",9,3,0.9408397,0.833156957180651,0.5842234,0.748209066666667,0.6537069,0.87903225,1.0066969,0.4549356,0.5842234,0.9408397
"16709","GO_BP","514187_GO_0060632_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT",15,3,0.9430199,0.591880419979024,0.65382403,0.85096431,0.65382403,0.9430199,0.7711958,0.76778245,-1.1278731,0.29327902
"16710","GO_MF","487118_GO_0000828_INOSITOL_HEXAKISPHOSPHATE_KINASE_ACTIVITY",5,3,0.992381,0.996096986867831,0.4558677,0.5720032,0.6540375,0.85876995,-0.4558677,0.992381,-0.6061044,0.9328063
